0.452000	0.756681	0.589663	0.608627	1.487549
0.453000	0.757285	0.591149	0.600199	1.483781
0.454000	0.757882	0.592631	0.591910	1.479958
0.455000	0.758469	0.594109	0.583759	1.476082
0.456000	0.759049	0.595583	0.575744	1.472153
0.457000	0.759621	0.597053	0.567863	1.468175
0.458000	0.760185	0.598519	0.560114	1.464148
0.459000	0.760741	0.599982	0.552497	1.460075
0.460000	0.761290	0.601440	0.544938	1.456196
0.461000	0.761831	0.602894	0.537439	1.452461
0.462000	0.762365	0.604345	0.530008	1.448831
0.463000	0.762891	0.605792	0.522643	1.445299
0.464000	0.763410	0.607235	0.515346	1.441858
0.465000	0.763922	0.608675	0.508113	1.438499
0.466000	0.764426	0.610112	0.500947	1.435218
0.467000	0.764924	0.611546	0.493845	1.432008
0.468000	0.765414	0.612976	0.486808	1.428863
0.469000	0.765897	0.614404	0.479836	1.425778
0.470000	0.766374	0.615828	0.472927	1.422747
0.471000	0.766843	0.617249	0.466083	1.419767
0.472000	0.767306	0.618667	0.459302	1.416831
0.473000	0.767762	0.620083	0.452585	1.413936
0.474000	0.768211	0.621495	0.445932	1.411077
0.475000	0.768654	0.622905	0.439343	1.408251
0.476000	0.769090	0.624312	0.432817	1.405454
0.477000	0.769519	0.625716	0.426355	1.402681
0.478000	0.769943	0.627117	0.419957	1.399931
0.479000	0.770359	0.628516	0.413623	1.397198
0.480000	0.770770	0.629912	0.407353	1.394482
0.481000	0.771174	0.631305	0.401147	1.391777
0.482000	0.771572	0.632695	0.395005	1.389082
0.483000	0.771964	0.634083	0.388928	1.386394
0.484000	0.772350	0.635468	0.382916	1.383711
0.485000	0.772730	0.636850	0.376969	1.381030
0.486000	0.773104	0.638230	0.371087	1.378348
0.487000	0.773472	0.639607	0.365270	1.375665
0.488000	0.773835	0.640981	0.359519	1.372977
0.489000	0.774191	0.642353	0.353834	1.370282
0.490000	0.774542	0.643722	0.348215	1.367580
0.491000	0.774888	0.645088	0.342663	1.364868
0.492000	0.775228	0.646452	0.337177	1.362144
0.493000	0.775562	0.647812	0.331758	1.359407
0.494000	0.775891	0.649170	0.326407	1.356656
0.495000	0.776215	0.650526	0.321123	1.353890
0.496000	0.776533	0.651878	0.315906	1.351106
0.497000	0.776847	0.653228	0.310758	1.348304
0.498000	0.777155	0.654575	0.305678	1.345484
0.499000	0.777458	0.655919	0.300667	1.342642
0.500000	0.777756	0.657260	0.295724	1.339780
